,model,step,example_id,pass1,benchmark_id,model_pref,correct,count,step_group_end
47946,cwm-selfplay_90-139,90,sympy__sympy-14976,0.0,swebench-verified,cwm-selfplay,0,5,139.0
47947,cwm-selfplay_90-139,90,sympy__sympy-15017,1.0,swebench-verified,cwm-selfplay,5,5,139.0
47948,cwm-selfplay_90-139,90,sympy__sympy-15345,0.0,swebench-verified,cwm-selfplay,0,5,139.0
47949,cwm-selfplay_90-139,90,sympy__sympy-15349,1.0,swebench-verified,cwm-selfplay,5,5,139.0
47950,cwm-selfplay_90-139,90,sympy__sympy-15599,0.0,swebench-verified,cwm-selfplay,0,5,139.0
47951,cwm-selfplay_90-139,90,sympy__sympy-15809,0.6,swebench-verified,cwm-selfplay,3,5,139.0
47952,cwm-selfplay_90-139,90,sympy__sympy-15875,0.6,swebench-verified,cwm-selfplay,3,5,139.0
47953,cwm-selfplay_90-139,90,sympy__sympy-15976,0.0,swebench-verified,cwm-selfplay,0,5,139.0
47954,cwm-selfplay_90-139,90,sympy__sympy-16450,1.0,swebench-verified,cwm-selfplay,5,5,139.0
47955,cwm-selfplay_90-139,90,sympy__sympy-16597,0.0,swebench-verified,cwm-selfplay,0,5,139.0
47956,cwm-selfplay_90-139,90,sympy__sympy-16766,1.0,swebench-verified,cwm-selfplay,5,5,139.0
47957,cwm-selfplay_90-139,90,sympy__sympy-16792,0.6,swebench-verified,cwm-selfplay,3,5,139.0
47958,cwm-selfplay_90-139,90,sympy__sympy-16886,1.0,swebench-verified,cwm-selfplay,5,5,139.0
47959,cwm-selfplay_90-139,90,sympy__sympy-17139,0.4,swebench-verified,cwm-selfplay,2,5,139.0
47960,cwm-selfplay_90-139,90,sympy__sympy-17318,0.0,swebench-verified,cwm-selfplay,0,5,139.0
47961,cwm-selfplay_90-139,90,sympy__sympy-17630,0.0,swebench-verified,cwm-selfplay,0,5,139.0
47962,cwm-selfplay_90-139,90,sympy__sympy-17655,0.6,swebench-verified,cwm-selfplay,3,5,139.0
47963,cwm-selfplay_90-139,90,sympy__sympy-18189,0.4,swebench-verified,cwm-selfplay,2,5,139.0
47964,cwm-selfplay_90-139,90,sympy__sympy-18199,0.0,swebench-verified,cwm-selfplay,0,5,139.0
47965,cwm-selfplay_90-139,90,sympy__sympy-18211,0.0,swebench-verified,cwm-selfplay,0,5,139.0
47966,cwm-selfplay_90-139,90,sympy__sympy-18698,0.0,swebench-verified,cwm-selfplay,0,5,139.0
47967,cwm-selfplay_90-139,90,sympy__sympy-18763,1.0,swebench-verified,cwm-selfplay,5,5,139.0
47968,cwm-selfplay_90-139,90,sympy__sympy-19040,0.0,swebench-verified,cwm-selfplay,0,5,139.0
47969,cwm-selfplay_90-139,90,sympy__sympy-19346,0.8,swebench-verified,cwm-selfplay,4,5,139.0
47970,cwm-selfplay_90-139,90,sympy__sympy-19495,0.4,swebench-verified,cwm-selfplay,2,5,139.0
47971,cwm-selfplay_90-139,90,sympy__sympy-19637,1.0,swebench-verified,cwm-selfplay,5,5,139.0
47972,cwm-selfplay_90-139,90,sympy__sympy-19783,1.0,swebench-verified,cwm-selfplay,5,5,139.0
47973,cwm-selfplay_90-139,90,sympy__sympy-19954,0.8,swebench-verified,cwm-selfplay,4,5,139.0
47974,cwm-selfplay_90-139,90,sympy__sympy-20154,1.0,swebench-verified,cwm-selfplay,5,5,139.0
47975,cwm-selfplay_90-139,90,sympy__sympy-20428,0.0,swebench-verified,cwm-selfplay,0,5,139.0
47976,cwm-selfplay_90-139,90,sympy__sympy-20438,0.0,swebench-verified,cwm-selfplay,0,5,139.0
47977,cwm-selfplay_90-139,90,sympy__sympy-20590,0.4,swebench-verified,cwm-selfplay,2,5,139.0
47978,cwm-selfplay_90-139,90,sympy__sympy-20801,0.8,swebench-verified,cwm-selfplay,4,5,139.0
47979,cwm-selfplay_90-139,90,sympy__sympy-20916,0.2,swebench-verified,cwm-selfplay,1,5,139.0
47980,cwm-selfplay_90-139,90,sympy__sympy-21379,0.0,swebench-verified,cwm-selfplay,0,5,139.0
47981,cwm-selfplay_90-139,90,sympy__sympy-21596,0.0,swebench-verified,cwm-selfplay,0,5,139.0
47982,cwm-selfplay_90-139,90,sympy__sympy-21612,0.0,swebench-verified,cwm-selfplay,0,5,139.0
47983,cwm-selfplay_90-139,90,sympy__sympy-21847,1.0,swebench-verified,cwm-selfplay,5,5,139.0
47984,cwm-selfplay_90-139,90,sympy__sympy-21930,0.0,swebench-verified,cwm-selfplay,0,5,139.0
47985,cwm-selfplay_90-139,90,sympy__sympy-22080,0.0,swebench-verified,cwm-selfplay,0,5,139.0
47986,cwm-selfplay_90-139,90,sympy__sympy-22456,1.0,swebench-verified,cwm-selfplay,5,5,139.0
47987,cwm-selfplay_90-139,90,sympy__sympy-22714,1.0,swebench-verified,cwm-selfplay,5,5,139.0
47988,cwm-selfplay_90-139,90,sympy__sympy-22914,1.0,swebench-verified,cwm-selfplay,5,5,139.0
47989,cwm-selfplay_90-139,90,sympy__sympy-23262,0.6,swebench-verified,cwm-selfplay,3,5,139.0
47990,cwm-selfplay_90-139,90,sympy__sympy-23413,0.0,swebench-verified,cwm-selfplay,0,5,139.0
47991,cwm-selfplay_90-139,90,sympy__sympy-23534,1.0,swebench-verified,cwm-selfplay,5,5,139.0
47992,cwm-selfplay_90-139,90,sympy__sympy-23824,1.0,swebench-verified,cwm-selfplay,5,5,139.0
47993,cwm-selfplay_90-139,90,sympy__sympy-23950,0.6,swebench-verified,cwm-selfplay,3,5,139.0
47994,cwm-selfplay_90-139,90,sympy__sympy-24066,0.4,swebench-verified,cwm-selfplay,2,5,139.0
47995,cwm-selfplay_90-139,90,sympy__sympy-24213,1.0,swebench-verified,cwm-selfplay,5,5,139.0
47996,cwm-selfplay_90-139,90,sympy__sympy-24443,1.0,swebench-verified,cwm-selfplay,5,5,139.0
47997,cwm-selfplay_90-139,90,sympy__sympy-24539,1.0,swebench-verified,cwm-selfplay,5,5,139.0
47998,cwm-selfplay_90-139,90,sympy__sympy-24562,0.8,swebench-verified,cwm-selfplay,4,5,139.0
47999,cwm-selfplay_90-139,90,sympy__sympy-24661,1.0,swebench-verified,cwm-selfplay,5,5,139.0
48000,cwm-baseline_100-149,100,astropy__astropy-12907,1.0,swebench-verified,cwm-baseline,5,5,149.0
48001,cwm-baseline_100-149,100,astropy__astropy-13033,0.0,swebench-verified,cwm-baseline,0,5,149.0
48002,cwm-baseline_100-149,100,astropy__astropy-13236,0.0,swebench-verified,cwm-baseline,0,5,149.0
48003,cwm-baseline_100-149,100,astropy__astropy-13398,0.0,swebench-verified,cwm-baseline,0,5,149.0
48004,cwm-baseline_100-149,100,astropy__astropy-13453,1.0,swebench-verified,cwm-baseline,5,5,149.0
48005,cwm-baseline_100-149,100,astropy__astropy-13579,0.8,swebench-verified,cwm-baseline,4,5,149.0
48006,cwm-baseline_100-149,100,astropy__astropy-13977,0.0,swebench-verified,cwm-baseline,0,5,149.0
48007,cwm-baseline_100-149,100,astropy__astropy-14096,0.6,swebench-verified,cwm-baseline,3,5,149.0
48008,cwm-baseline_100-149,100,astropy__astropy-14182,0.0,swebench-verified,cwm-baseline,0,5,149.0
48009,cwm-baseline_100-149,100,astropy__astropy-14309,1.0,swebench-verified,cwm-baseline,5,5,149.0
48010,cwm-baseline_100-149,100,astropy__astropy-14365,0.0,swebench-verified,cwm-baseline,0,5,149.0
48011,cwm-baseline_100-149,100,astropy__astropy-14369,0.0,swebench-verified,cwm-baseline,0,5,149.0
48012,cwm-baseline_100-149,100,astropy__astropy-14508,0.2,swebench-verified,cwm-baseline,1,5,149.0
48013,cwm-baseline_100-149,100,astropy__astropy-14539,0.8,swebench-verified,cwm-baseline,4,5,149.0
48014,cwm-baseline_100-149,100,astropy__astropy-14598,0.0,swebench-verified,cwm-baseline,0,5,149.0
48015,cwm-baseline_100-149,100,astropy__astropy-14995,1.0,swebench-verified,cwm-baseline,5,5,149.0
48016,cwm-baseline_100-149,100,astropy__astropy-7166,1.0,swebench-verified,cwm-baseline,5,5,149.0
48017,cwm-baseline_100-149,100,astropy__astropy-7336,1.0,swebench-verified,cwm-baseline,5,5,149.0
48018,cwm-baseline_100-149,100,astropy__astropy-7606,1.0,swebench-verified,cwm-baseline,5,5,149.0
48019,cwm-baseline_100-149,100,astropy__astropy-7671,1.0,swebench-verified,cwm-baseline,5,5,149.0
48020,cwm-baseline_100-149,100,astropy__astropy-8707,0.0,swebench-verified,cwm-baseline,0,5,149.0
48021,cwm-baseline_100-149,100,astropy__astropy-8872,0.0,swebench-verified,cwm-baseline,0,5,149.0
48022,cwm-baseline_100-149,100,django__django-10097,0.0,swebench-verified,cwm-baseline,0,5,149.0
48023,cwm-baseline_100-149,100,django__django-10554,0.0,swebench-verified,cwm-baseline,0,5,149.0
48024,cwm-baseline_100-149,100,django__django-10880,1.0,swebench-verified,cwm-baseline,5,5,149.0
48025,cwm-baseline_100-149,100,django__django-10914,1.0,swebench-verified,cwm-baseline,5,5,149.0
48026,cwm-baseline_100-149,100,django__django-10973,1.0,swebench-verified,cwm-baseline,5,5,149.0
48027,cwm-baseline_100-149,100,django__django-10999,0.0,swebench-verified,cwm-baseline,0,5,149.0
48028,cwm-baseline_100-149,100,django__django-11066,1.0,swebench-verified,cwm-baseline,5,5,149.0
48029,cwm-baseline_100-149,100,django__django-11087,0.0,swebench-verified,cwm-baseline,0,5,149.0
48030,cwm-baseline_100-149,100,django__django-11095,1.0,swebench-verified,cwm-baseline,5,5,149.0
48031,cwm-baseline_100-149,100,django__django-11099,1.0,swebench-verified,cwm-baseline,5,5,149.0
48032,cwm-baseline_100-149,100,django__django-11119,1.0,swebench-verified,cwm-baseline,5,5,149.0
48033,cwm-baseline_100-149,100,django__django-11133,1.0,swebench-verified,cwm-baseline,5,5,149.0
48034,cwm-baseline_100-149,100,django__django-11138,0.0,swebench-verified,cwm-baseline,0,5,149.0
48035,cwm-baseline_100-149,100,django__django-11141,0.0,swebench-verified,cwm-baseline,0,5,149.0
48036,cwm-baseline_100-149,100,django__django-11149,0.2,swebench-verified,cwm-baseline,1,5,149.0
48037,cwm-baseline_100-149,100,django__django-11163,1.0,swebench-verified,cwm-baseline,5,5,149.0
48038,cwm-baseline_100-149,100,django__django-11179,0.8,swebench-verified,cwm-baseline,4,5,149.0
48039,cwm-baseline_100-149,100,django__django-11206,0.4,swebench-verified,cwm-baseline,2,5,149.0
48040,cwm-baseline_100-149,100,django__django-11211,0.4,swebench-verified,cwm-baseline,2,5,149.0
48041,cwm-baseline_100-149,100,django__django-11239,0.0,swebench-verified,cwm-baseline,0,5,149.0
48042,cwm-baseline_100-149,100,django__django-11265,0.2,swebench-verified,cwm-baseline,1,5,149.0
48043,cwm-baseline_100-149,100,django__django-11276,1.0,swebench-verified,cwm-baseline,5,5,149.0
48044,cwm-baseline_100-149,100,django__django-11292,0.8,swebench-verified,cwm-baseline,4,5,149.0
48045,cwm-baseline_100-149,100,django__django-11299,0.8,swebench-verified,cwm-baseline,4,5,149.0
48046,cwm-baseline_100-149,100,django__django-11333,0.0,swebench-verified,cwm-baseline,0,5,149.0
48047,cwm-baseline_100-149,100,django__django-11400,0.0,swebench-verified,cwm-baseline,0,5,149.0
48048,cwm-baseline_100-149,100,django__django-11433,0.0,swebench-verified,cwm-baseline,0,5,149.0
48049,cwm-baseline_100-149,100,django__django-11451,0.8,swebench-verified,cwm-baseline,4,5,149.0
48050,cwm-baseline_100-149,100,django__django-11477,0.0,swebench-verified,cwm-baseline,0,5,149.0
48051,cwm-baseline_100-149,100,django__django-11490,0.2,swebench-verified,cwm-baseline,1,5,149.0
48052,cwm-baseline_100-149,100,django__django-11532,0.6,swebench-verified,cwm-baseline,3,5,149.0
48053,cwm-baseline_100-149,100,django__django-11551,1.0,swebench-verified,cwm-baseline,5,5,149.0
48054,cwm-baseline_100-149,100,django__django-11555,0.2,swebench-verified,cwm-baseline,1,5,149.0
48055,cwm-baseline_100-149,100,django__django-11603,1.0,swebench-verified,cwm-baseline,5,5,149.0
48056,cwm-baseline_100-149,100,django__django-11728,0.0,swebench-verified,cwm-baseline,0,5,149.0
48057,cwm-baseline_100-149,100,django__django-11734,0.0,swebench-verified,cwm-baseline,0,5,149.0
48058,cwm-baseline_100-149,100,django__django-11740,0.8,swebench-verified,cwm-baseline,4,5,149.0
48059,cwm-baseline_100-149,100,django__django-11749,0.4,swebench-verified,cwm-baseline,2,5,149.0
48060,cwm-baseline_100-149,100,django__django-11790,0.6,swebench-verified,cwm-baseline,3,5,149.0
48061,cwm-baseline_100-149,100,django__django-11815,0.8,swebench-verified,cwm-baseline,4,5,149.0
48062,cwm-baseline_100-149,100,django__django-11820,0.0,swebench-verified,cwm-baseline,0,5,149.0
48063,cwm-baseline_100-149,100,django__django-11848,0.0,swebench-verified,cwm-baseline,0,5,149.0
48064,cwm-baseline_100-149,100,django__django-11880,1.0,swebench-verified,cwm-baseline,5,5,149.0
48065,cwm-baseline_100-149,100,django__django-11885,0.0,swebench-verified,cwm-baseline,0,5,149.0
48066,cwm-baseline_100-149,100,django__django-11951,1.0,swebench-verified,cwm-baseline,5,5,149.0
48067,cwm-baseline_100-149,100,django__django-11964,0.0,swebench-verified,cwm-baseline,0,5,149.0
48068,cwm-baseline_100-149,100,django__django-11999,1.0,swebench-verified,cwm-baseline,5,5,149.0
48069,cwm-baseline_100-149,100,django__django-12039,0.4,swebench-verified,cwm-baseline,2,5,149.0
48070,cwm-baseline_100-149,100,django__django-12050,1.0,swebench-verified,cwm-baseline,5,5,149.0
48071,cwm-baseline_100-149,100,django__django-12125,0.6,swebench-verified,cwm-baseline,3,5,149.0
48072,cwm-baseline_100-149,100,django__django-12143,1.0,swebench-verified,cwm-baseline,5,5,149.0
48073,cwm-baseline_100-149,100,django__django-12155,0.8,swebench-verified,cwm-baseline,4,5,149.0
48074,cwm-baseline_100-149,100,django__django-12193,0.4,swebench-verified,cwm-baseline,2,5,149.0
48075,cwm-baseline_100-149,100,django__django-12209,1.0,swebench-verified,cwm-baseline,5,5,149.0
48076,cwm-baseline_100-149,100,django__django-12262,0.8,swebench-verified,cwm-baseline,4,5,149.0
48077,cwm-baseline_100-149,100,django__django-12273,0.0,swebench-verified,cwm-baseline,0,5,149.0
48078,cwm-baseline_100-149,100,django__django-12276,1.0,swebench-verified,cwm-baseline,5,5,149.0
48079,cwm-baseline_100-149,100,django__django-12304,0.4,swebench-verified,cwm-baseline,2,5,149.0
48080,cwm-baseline_100-149,100,django__django-12308,0.2,swebench-verified,cwm-baseline,1,5,149.0
48081,cwm-baseline_100-149,100,django__django-12325,0.0,swebench-verified,cwm-baseline,0,5,149.0
48082,cwm-baseline_100-149,100,django__django-12406,0.0,swebench-verified,cwm-baseline,0,5,149.0
48083,cwm-baseline_100-149,100,django__django-12419,1.0,swebench-verified,cwm-baseline,5,5,149.0
48084,cwm-baseline_100-149,100,django__django-12663,0.0,swebench-verified,cwm-baseline,0,5,149.0
48085,cwm-baseline_100-149,100,django__django-12708,0.0,swebench-verified,cwm-baseline,0,5,149.0
48086,cwm-baseline_100-149,100,django__django-12713,1.0,swebench-verified,cwm-baseline,5,5,149.0
48087,cwm-baseline_100-149,100,django__django-12741,0.8,swebench-verified,cwm-baseline,4,5,149.0
48088,cwm-baseline_100-149,100,django__django-12754,0.4,swebench-verified,cwm-baseline,2,5,149.0
48089,cwm-baseline_100-149,100,django__django-12774,0.0,swebench-verified,cwm-baseline,0,5,149.0
48090,cwm-baseline_100-149,100,django__django-12858,0.0,swebench-verified,cwm-baseline,0,5,149.0
48091,cwm-baseline_100-149,100,django__django-12965,0.0,swebench-verified,cwm-baseline,0,5,149.0
48092,cwm-baseline_100-149,100,django__django-13012,1.0,swebench-verified,cwm-baseline,5,5,149.0
48093,cwm-baseline_100-149,100,django__django-13023,0.0,swebench-verified,cwm-baseline,0,5,149.0
48094,cwm-baseline_100-149,100,django__django-13028,1.0,swebench-verified,cwm-baseline,5,5,149.0
48095,cwm-baseline_100-149,100,django__django-13033,0.0,swebench-verified,cwm-baseline,0,5,149.0
48096,cwm-baseline_100-149,100,django__django-13089,1.0,swebench-verified,cwm-baseline,5,5,149.0
48097,cwm-baseline_100-149,100,django__django-13109,0.2,swebench-verified,cwm-baseline,1,5,149.0
48098,cwm-baseline_100-149,100,django__django-13112,0.0,swebench-verified,cwm-baseline,0,5,149.0
48099,cwm-baseline_100-149,100,django__django-13121,0.2,swebench-verified,cwm-baseline,1,5,149.0
48100,cwm-baseline_100-149,100,django__django-13128,0.0,swebench-verified,cwm-baseline,0,5,149.0
48101,cwm-baseline_100-149,100,django__django-13158,0.6,swebench-verified,cwm-baseline,3,5,149.0
48102,cwm-baseline_100-149,100,django__django-13195,0.0,swebench-verified,cwm-baseline,0,5,149.0
48103,cwm-baseline_100-149,100,django__django-13212,0.0,swebench-verified,cwm-baseline,0,5,149.0
48104,cwm-baseline_100-149,100,django__django-13279,0.4,swebench-verified,cwm-baseline,2,5,149.0
48105,cwm-baseline_100-149,100,django__django-13297,0.0,swebench-verified,cwm-baseline,0,5,149.0
48106,cwm-baseline_100-149,100,django__django-13315,0.8,swebench-verified,cwm-baseline,4,5,149.0
48107,cwm-baseline_100-149,100,django__django-13343,1.0,swebench-verified,cwm-baseline,5,5,149.0
48108,cwm-baseline_100-149,100,django__django-13344,0.0,swebench-verified,cwm-baseline,0,5,149.0
48109,cwm-baseline_100-149,100,django__django-13346,0.0,swebench-verified,cwm-baseline,0,5,149.0
48110,cwm-baseline_100-149,100,django__django-13363,1.0,swebench-verified,cwm-baseline,5,5,149.0
48111,cwm-baseline_100-149,100,django__django-13401,0.2,swebench-verified,cwm-baseline,1,5,149.0
48112,cwm-baseline_100-149,100,django__django-13406,0.4,swebench-verified,cwm-baseline,2,5,149.0
48113,cwm-baseline_100-149,100,django__django-13410,1.0,swebench-verified,cwm-baseline,5,5,149.0
48114,cwm-baseline_100-149,100,django__django-13417,1.0,swebench-verified,cwm-baseline,5,5,149.0
48115,cwm-baseline_100-149,100,django__django-13449,0.0,swebench-verified,cwm-baseline,0,5,149.0
48116,cwm-baseline_100-149,100,django__django-13512,0.4,swebench-verified,cwm-baseline,2,5,149.0
48117,cwm-baseline_100-149,100,django__django-13513,0.0,swebench-verified,cwm-baseline,0,5,149.0
48118,cwm-baseline_100-149,100,django__django-13516,0.8,swebench-verified,cwm-baseline,4,5,149.0
48119,cwm-baseline_100-149,100,django__django-13551,0.2,swebench-verified,cwm-baseline,1,5,149.0
48120,cwm-baseline_100-149,100,django__django-13568,0.0,swebench-verified,cwm-baseline,0,5,149.0
48121,cwm-baseline_100-149,100,django__django-13569,0.8,swebench-verified,cwm-baseline,4,5,149.0
48122,cwm-baseline_100-149,100,django__django-13590,0.8,swebench-verified,cwm-baseline,4,5,149.0
48123,cwm-baseline_100-149,100,django__django-13658,1.0,swebench-verified,cwm-baseline,5,5,149.0
48124,cwm-baseline_100-149,100,django__django-13670,1.0,swebench-verified,cwm-baseline,5,5,149.0
48125,cwm-baseline_100-149,100,django__django-13741,1.0,swebench-verified,cwm-baseline,5,5,149.0
48126,cwm-baseline_100-149,100,django__django-13786,0.8,swebench-verified,cwm-baseline,4,5,149.0
48127,cwm-baseline_100-149,100,django__django-13794,0.0,swebench-verified,cwm-baseline,0,5,149.0
48128,cwm-baseline_100-149,100,django__django-13807,0.0,swebench-verified,cwm-baseline,0,5,149.0
48129,cwm-baseline_100-149,100,django__django-13809,1.0,swebench-verified,cwm-baseline,5,5,149.0
48130,cwm-baseline_100-149,100,django__django-13810,1.0,swebench-verified,cwm-baseline,5,5,149.0
48131,cwm-baseline_100-149,100,django__django-13820,1.0,swebench-verified,cwm-baseline,5,5,149.0
48132,cwm-baseline_100-149,100,django__django-13821,1.0,swebench-verified,cwm-baseline,5,5,149.0
48133,cwm-baseline_100-149,100,django__django-13837,0.4,swebench-verified,cwm-baseline,2,5,149.0
48134,cwm-baseline_100-149,100,django__django-13925,0.0,swebench-verified,cwm-baseline,0,5,149.0
48135,cwm-baseline_100-149,100,django__django-13933,0.8,swebench-verified,cwm-baseline,4,5,149.0
48136,cwm-baseline_100-149,100,django__django-13964,0.2,swebench-verified,cwm-baseline,1,5,149.0
48137,cwm-baseline_100-149,100,django__django-14007,0.6,swebench-verified,cwm-baseline,3,5,149.0
48138,cwm-baseline_100-149,100,django__django-14011,0.0,swebench-verified,cwm-baseline,0,5,149.0
48139,cwm-baseline_100-149,100,django__django-14017,0.2,swebench-verified,cwm-baseline,1,5,149.0
48140,cwm-baseline_100-149,100,django__django-14034,0.0,swebench-verified,cwm-baseline,0,5,149.0
48141,cwm-baseline_100-149,100,django__django-14053,1.0,swebench-verified,cwm-baseline,5,5,149.0
48142,cwm-baseline_100-149,100,django__django-14089,1.0,swebench-verified,cwm-baseline,5,5,149.0
48143,cwm-baseline_100-149,100,django__django-14122,0.8,swebench-verified,cwm-baseline,4,5,149.0
48144,cwm-baseline_100-149,100,django__django-14140,0.0,swebench-verified,cwm-baseline,0,5,149.0
48145,cwm-baseline_100-149,100,django__django-14155,0.0,swebench-verified,cwm-baseline,0,5,149.0
48146,cwm-baseline_100-149,100,django__django-14170,0.0,swebench-verified,cwm-baseline,0,5,149.0
48147,cwm-baseline_100-149,100,django__django-14238,0.8,swebench-verified,cwm-baseline,4,5,149.0
48148,cwm-baseline_100-149,100,django__django-14311,0.2,swebench-verified,cwm-baseline,1,5,149.0
48149,cwm-baseline_100-149,100,django__django-14315,0.0,swebench-verified,cwm-baseline,0,5,149.0
48150,cwm-baseline_100-149,100,django__django-14349,1.0,swebench-verified,cwm-baseline,5,5,149.0
48151,cwm-baseline_100-149,100,django__django-14351,0.0,swebench-verified,cwm-baseline,0,5,149.0
48152,cwm-baseline_100-149,100,django__django-14373,1.0,swebench-verified,cwm-baseline,5,5,149.0
48153,cwm-baseline_100-149,100,django__django-14376,0.0,swebench-verified,cwm-baseline,0,5,149.0
48154,cwm-baseline_100-149,100,django__django-14404,0.0,swebench-verified,cwm-baseline,0,5,149.0
48155,cwm-baseline_100-149,100,django__django-14434,0.4,swebench-verified,cwm-baseline,2,5,149.0
48156,cwm-baseline_100-149,100,django__django-14493,1.0,swebench-verified,cwm-baseline,5,5,149.0
48157,cwm-baseline_100-149,100,django__django-14500,0.6,swebench-verified,cwm-baseline,3,5,149.0
48158,cwm-baseline_100-149,100,django__django-14534,0.0,swebench-verified,cwm-baseline,0,5,149.0
48159,cwm-baseline_100-149,100,django__django-14539,1.0,swebench-verified,cwm-baseline,5,5,149.0
48160,cwm-baseline_100-149,100,django__django-14559,0.8,swebench-verified,cwm-baseline,4,5,149.0
48161,cwm-baseline_100-149,100,django__django-14580,1.0,swebench-verified,cwm-baseline,5,5,149.0
48162,cwm-baseline_100-149,100,django__django-14608,0.6,swebench-verified,cwm-baseline,3,5,149.0
48163,cwm-baseline_100-149,100,django__django-14631,0.2,swebench-verified,cwm-baseline,1,5,149.0
48164,cwm-baseline_100-149,100,django__django-14672,1.0,swebench-verified,cwm-baseline,5,5,149.0
48165,cwm-baseline_100-149,100,django__django-14725,0.0,swebench-verified,cwm-baseline,0,5,149.0
48166,cwm-baseline_100-149,100,django__django-14752,1.0,swebench-verified,cwm-baseline,5,5,149.0
48167,cwm-baseline_100-149,100,django__django-14765,1.0,swebench-verified,cwm-baseline,5,5,149.0
48168,cwm-baseline_100-149,100,django__django-14771,0.2,swebench-verified,cwm-baseline,1,5,149.0
48169,cwm-baseline_100-149,100,django__django-14787,1.0,swebench-verified,cwm-baseline,5,5,149.0
48170,cwm-baseline_100-149,100,django__django-14792,0.0,swebench-verified,cwm-baseline,0,5,149.0
48171,cwm-baseline_100-149,100,django__django-14855,1.0,swebench-verified,cwm-baseline,5,5,149.0
48172,cwm-baseline_100-149,100,django__django-14915,1.0,swebench-verified,cwm-baseline,5,5,149.0
48173,cwm-baseline_100-149,100,django__django-14999,0.8,swebench-verified,cwm-baseline,4,5,149.0
48174,cwm-baseline_100-149,100,django__django-15022,0.6,swebench-verified,cwm-baseline,3,5,149.0
48175,cwm-baseline_100-149,100,django__django-15037,0.0,swebench-verified,cwm-baseline,0,5,149.0
48176,cwm-baseline_100-149,100,django__django-15098,0.0,swebench-verified,cwm-baseline,0,5,149.0
48177,cwm-baseline_100-149,100,django__django-15103,1.0,swebench-verified,cwm-baseline,5,5,149.0
48178,cwm-baseline_100-149,100,django__django-15104,1.0,swebench-verified,cwm-baseline,5,5,149.0
48179,cwm-baseline_100-149,100,django__django-15127,0.2,swebench-verified,cwm-baseline,1,5,149.0
48180,cwm-baseline_100-149,100,django__django-15128,0.2,swebench-verified,cwm-baseline,1,5,149.0
48181,cwm-baseline_100-149,100,django__django-15161,0.4,swebench-verified,cwm-baseline,2,5,149.0
48182,cwm-baseline_100-149,100,django__django-15252,0.0,swebench-verified,cwm-baseline,0,5,149.0
48183,cwm-baseline_100-149,100,django__django-15268,0.0,swebench-verified,cwm-baseline,0,5,149.0
48184,cwm-baseline_100-149,100,django__django-15277,1.0,swebench-verified,cwm-baseline,5,5,149.0
48185,cwm-baseline_100-149,100,django__django-15278,0.8,swebench-verified,cwm-baseline,4,5,149.0
48186,cwm-baseline_100-149,100,django__django-15280,0.0,swebench-verified,cwm-baseline,0,5,149.0
48187,cwm-baseline_100-149,100,django__django-15315,0.8,swebench-verified,cwm-baseline,4,5,149.0
48188,cwm-baseline_100-149,100,django__django-15368,1.0,swebench-verified,cwm-baseline,5,5,149.0
48189,cwm-baseline_100-149,100,django__django-15375,0.2,swebench-verified,cwm-baseline,1,5,149.0
48190,cwm-baseline_100-149,100,django__django-15380,1.0,swebench-verified,cwm-baseline,5,5,149.0
48191,cwm-baseline_100-149,100,django__django-15382,0.2,swebench-verified,cwm-baseline,1,5,149.0
48192,cwm-baseline_100-149,100,django__django-15467,1.0,swebench-verified,cwm-baseline,5,5,149.0
48193,cwm-baseline_100-149,100,django__django-15499,1.0,swebench-verified,cwm-baseline,5,5,149.0
48194,cwm-baseline_100-149,100,django__django-15503,0.0,swebench-verified,cwm-baseline,0,5,149.0
48195,cwm-baseline_100-149,100,django__django-15525,0.4,swebench-verified,cwm-baseline,2,5,149.0
48196,cwm-baseline_100-149,100,django__django-15554,0.0,swebench-verified,cwm-baseline,0,5,149.0
48197,cwm-baseline_100-149,100,django__django-15561,1.0,swebench-verified,cwm-baseline,5,5,149.0
48198,cwm-baseline_100-149,100,django__django-15563,0.0,swebench-verified,cwm-baseline,0,5,149.0
48199,cwm-baseline_100-149,100,django__django-15569,0.8,swebench-verified,cwm-baseline,4,5,149.0
48200,cwm-baseline_100-149,100,django__django-15572,0.6,swebench-verified,cwm-baseline,3,5,149.0
48201,cwm-baseline_100-149,100,django__django-15629,0.0,swebench-verified,cwm-baseline,0,5,149.0
48202,cwm-baseline_100-149,100,django__django-15695,0.0,swebench-verified,cwm-baseline,0,5,149.0
48203,cwm-baseline_100-149,100,django__django-15731,1.0,swebench-verified,cwm-baseline,5,5,149.0
48204,cwm-baseline_100-149,100,django__django-15732,0.0,swebench-verified,cwm-baseline,0,5,149.0
48205,cwm-baseline_100-149,100,django__django-15741,0.8,swebench-verified,cwm-baseline,4,5,149.0
48206,cwm-baseline_100-149,100,django__django-15814,0.0,swebench-verified,cwm-baseline,0,5,149.0
48207,cwm-baseline_100-149,100,django__django-15851,1.0,swebench-verified,cwm-baseline,5,5,149.0
48208,cwm-baseline_100-149,100,django__django-15863,0.8,swebench-verified,cwm-baseline,4,5,149.0
48209,cwm-baseline_100-149,100,django__django-15916,0.0,swebench-verified,cwm-baseline,0,5,149.0
48210,cwm-baseline_100-149,100,django__django-15930,0.0,swebench-verified,cwm-baseline,0,5,149.0
