,model,step,example_id,pass1,benchmark_id,model_pref,correct,count,step_group_end
132319,cwm-baseline_10-59,10,instance_future-architect__vuls-61c39637f2f3809e1b5dad05f0c57c799dce1587,0.0,swebench-pro,cwm-baseline,0,5,59.0
132320,cwm-baseline_10-59,10,instance_future-architect__vuls-6682232b5c8a9d08c0e9f15bd90d41bff3875adc,0.0,swebench-pro,cwm-baseline,0,5,59.0
132321,cwm-baseline_10-59,10,instance_future-architect__vuls-6eff6a9329a65cc412e79b8f82444dfa3d0f0b5a,0.0,swebench-pro,cwm-baseline,0,5,59.0
132322,cwm-baseline_10-59,10,instance_future-architect__vuls-73f0adad95c4d227e2ccfa876c85cc95dd065e13,0.4,swebench-pro,cwm-baseline,2,5,59.0
132323,cwm-baseline_10-59,10,instance_future-architect__vuls-78b52d6a7f480bd610b692de9bf0c86f57332f23,0.0,swebench-pro,cwm-baseline,0,5,59.0
132324,cwm-baseline_10-59,10,instance_future-architect__vuls-7e91f5ef7e5712b1a3d7d5066ad6607e9debc21c,0.0,swebench-pro,cwm-baseline,0,5,59.0
132325,cwm-baseline_10-59,10,instance_future-architect__vuls-7eb77f5b5127c847481bcf600b4dca2b7a85cf3e,0.2,swebench-pro,cwm-baseline,1,5,59.0
132326,cwm-baseline_10-59,10,instance_future-architect__vuls-83bcca6e669ba2e4102f26c4a2b52f78c7861f1a,0.0,swebench-pro,cwm-baseline,0,5,59.0
132327,cwm-baseline_10-59,10,instance_future-architect__vuls-8659668177f1feb65963db7a967347a79c5f9c40,0.6,swebench-pro,cwm-baseline,3,5,59.0
132328,cwm-baseline_10-59,10,instance_future-architect__vuls-86b60e1478e44d28b1aff6b9ac7e95ceb05bc5fc,0.0,swebench-pro,cwm-baseline,0,5,59.0
132329,cwm-baseline_10-59,10,instance_future-architect__vuls-878c25bf5a9c9fd88ac32eb843f5636834d5712d,0.0,swebench-pro,cwm-baseline,0,5,59.0
132330,cwm-baseline_10-59,10,instance_future-architect__vuls-8d5ea98e50cf616847f4e5a2df300395d1f719e9,0.0,swebench-pro,cwm-baseline,0,5,59.0
132331,cwm-baseline_10-59,10,instance_future-architect__vuls-999529a05b202b0fd29c6fca5039a4c47a3766bb,0.0,swebench-pro,cwm-baseline,0,5,59.0
132332,cwm-baseline_10-59,10,instance_future-architect__vuls-9a32a94806b54141b7ff12503c48da680ebcf199,0.8,swebench-pro,cwm-baseline,4,5,59.0
132333,cwm-baseline_10-59,10,instance_future-architect__vuls-9aa0d87a21bede91c2b45c32187456bb69455e92,1.0,swebench-pro,cwm-baseline,5,5,59.0
132334,cwm-baseline_10-59,10,instance_future-architect__vuls-a76302c11174ca081f656c63a000ffa746e350af,0.2,swebench-pro,cwm-baseline,1,5,59.0
132335,cwm-baseline_10-59,10,instance_future-architect__vuls-aaea15e516ece43978cf98e09e52080478b1d39f,1.0,swebench-pro,cwm-baseline,5,5,59.0
132336,cwm-baseline_10-59,10,instance_future-architect__vuls-abd80417728b16c6502067914d27989ee575f0ee,0.0,swebench-pro,cwm-baseline,0,5,59.0
132337,cwm-baseline_10-59,10,instance_future-architect__vuls-ad2edbb8448e2c41a097f1c0b52696c0f6c5924d,0.0,swebench-pro,cwm-baseline,0,5,59.0
132338,cwm-baseline_10-59,10,instance_future-architect__vuls-b8db2e0b74f60cb7d45f710f255e061f054b6afc,1.0,swebench-pro,cwm-baseline,5,5,59.0
132339,cwm-baseline_10-59,10,instance_future-architect__vuls-be7b9114cc9545e68fb0ee7bc63d7ec53d1a00ad,0.0,swebench-pro,cwm-baseline,0,5,59.0
132340,cwm-baseline_10-59,10,instance_future-architect__vuls-bff6b7552370b55ff76d474860eead4ab5de785a-v1151a6325649aaf997cd541ebe533b53fddf1b07,0.0,swebench-pro,cwm-baseline,0,5,59.0
132341,cwm-baseline_10-59,10,instance_future-architect__vuls-c11ba27509f733d7d280bdf661cbbe2e7a99df4c,1.0,swebench-pro,cwm-baseline,5,5,59.0
132342,cwm-baseline_10-59,10,instance_future-architect__vuls-ca3f6b1dbf2cd24d1537bfda43e788443ce03a0c,0.0,swebench-pro,cwm-baseline,0,5,59.0
132343,cwm-baseline_10-59,10,instance_future-architect__vuls-cc63a0eccfdd318e67c0a6edeffc7bf09b6025c0,1.0,swebench-pro,cwm-baseline,5,5,59.0
132344,cwm-baseline_10-59,10,instance_future-architect__vuls-d18e7a751d07260d75ce3ba0cd67c4a6aebfd967,0.0,swebench-pro,cwm-baseline,0,5,59.0
132345,cwm-baseline_10-59,10,instance_future-architect__vuls-d576b6c6c15e56c47cc3e26f5878867677d4a9ea,1.0,swebench-pro,cwm-baseline,5,5,59.0
132346,cwm-baseline_10-59,10,instance_future-architect__vuls-dc496468b9e9fb73371f9606cdcdb0f8e12e70ca,0.6,swebench-pro,cwm-baseline,3,5,59.0
132347,cwm-baseline_10-59,10,instance_future-architect__vuls-e049df50fa1eecdccc5348e27845b5c783ed7c76-v73dc95f6b90883d8a87e01e5e9bb6d3cc32add6d,0.0,swebench-pro,cwm-baseline,0,5,59.0
132348,cwm-baseline_10-59,10,instance_future-architect__vuls-e1df74cbc1a1d1889428b3333a3b2405c4651993,0.6,swebench-pro,cwm-baseline,3,5,59.0
132349,cwm-baseline_10-59,10,instance_future-architect__vuls-e1fab805afcfc92a2a615371d0ec1e667503c254-v264a82e2f4818e30f5a25e4da53b27ba119f62b5,0.0,swebench-pro,cwm-baseline,0,5,59.0
132350,cwm-baseline_10-59,10,instance_future-architect__vuls-e3c27e1817d68248043bd09d63cc31f3344a6f2c,0.0,swebench-pro,cwm-baseline,0,5,59.0
132351,cwm-baseline_10-59,10,instance_future-architect__vuls-e4728e388120b311c4ed469e4f942e0347a2689b-v264a82e2f4818e30f5a25e4da53b27ba119f62b5,0.0,swebench-pro,cwm-baseline,0,5,59.0
132352,cwm-baseline_10-59,10,instance_future-architect__vuls-e52fa8d6ed1d23e36f2a86e5d3efe9aa057a1b0d,0.4,swebench-pro,cwm-baseline,2,5,59.0
132353,cwm-baseline_10-59,10,instance_future-architect__vuls-e6c0da61324a0c04026ffd1c031436ee2be9503a,0.0,swebench-pro,cwm-baseline,0,5,59.0
132354,cwm-baseline_10-59,10,instance_future-architect__vuls-edb324c3d9ec3b107bf947f00e38af99d05b3e16,0.8,swebench-pro,cwm-baseline,4,5,59.0
132355,cwm-baseline_10-59,10,instance_future-architect__vuls-ef2be3d6ea4c0a13674aaab08b182eca4e2b9a17-v264a82e2f4818e30f5a25e4da53b27ba119f62b5,0.0,swebench-pro,cwm-baseline,0,5,59.0
132356,cwm-baseline_10-59,10,instance_future-architect__vuls-f0b3a8b1db98eb1bd32685f1c36c41a99c3452ed,0.0,swebench-pro,cwm-baseline,0,5,59.0
132357,cwm-baseline_10-59,10,instance_future-architect__vuls-f6509a537660ea2bce0e57958db762edd3a36702,0.0,swebench-pro,cwm-baseline,0,5,59.0
132358,cwm-baseline_10-59,10,instance_future-architect__vuls-f6cc8c263dc00329786fa516049c60d4779c4a07,0.0,swebench-pro,cwm-baseline,0,5,59.0
132359,cwm-baseline_10-59,10,instance_future-architect__vuls-fd18df1dd4e4360f8932bc4b894bd8b40d654e7c,0.0,swebench-pro,cwm-baseline,0,5,59.0
132360,cwm-baseline_10-59,10,instance_future-architect__vuls-fe8d252c51114e922e6836055ef86a15f79ad042,1.0,swebench-pro,cwm-baseline,5,5,59.0
132361,cwm-baseline_10-59,10,instance_gravitational__teleport-005dcb16bacc6a5d5890c4cd302ccfd4298e275d-vee9b09fb20c43af7e520f57e9239bbcf46b7113d,0.0,swebench-pro,cwm-baseline,0,5,59.0
132362,cwm-baseline_10-59,10,instance_gravitational__teleport-007235446f85b1cbaef92664c3b3867517250f21,0.2,swebench-pro,cwm-baseline,1,5,59.0
132363,cwm-baseline_10-59,10,instance_gravitational__teleport-02d1efb8560a1aa1c72cfb1c08edd8b84a9511b4-vce94f93ad1030e3136852817f2423c1b3ac37bc4,0.0,swebench-pro,cwm-baseline,0,5,59.0
132364,cwm-baseline_10-59,10,instance_gravitational__teleport-0415e422f12454db0c22316cf3eaa5088d6b6322,0.0,swebench-pro,cwm-baseline,0,5,59.0
132365,cwm-baseline_10-59,10,instance_gravitational__teleport-0ac7334939981cf85b9591ac295c3816954e287e,0.0,swebench-pro,cwm-baseline,0,5,59.0
132366,cwm-baseline_10-59,10,instance_gravitational__teleport-0cb341c926713bdfcbb490c69659a9b101df99eb,0.2,swebench-pro,cwm-baseline,1,5,59.0
132367,cwm-baseline_10-59,10,instance_gravitational__teleport-0ecf31de0e98b272a6a2610abe1bbedd379a38a3-vce94f93ad1030e3136852817f2423c1b3ac37bc4,0.4,swebench-pro,cwm-baseline,2,5,59.0
132368,cwm-baseline_10-59,10,instance_gravitational__teleport-10123c046e21e1826098e485a4c2212865a49d9f,0.0,swebench-pro,cwm-baseline,0,5,59.0
132369,cwm-baseline_10-59,10,instance_gravitational__teleport-1316e6728a3ee2fc124e2ea0cc6a02044c87a144-v626ec2a48416b10a88641359a169d99e935ff037,0.0,swebench-pro,cwm-baseline,0,5,59.0
132370,cwm-baseline_10-59,10,instance_gravitational__teleport-1330415d33a27594c948a36d9d7701f496229e9f,0.0,swebench-pro,cwm-baseline,0,5,59.0
132371,cwm-baseline_10-59,10,instance_gravitational__teleport-1a77b7945a022ab86858029d30ac7ad0d5239d00-vee9b09fb20c43af7e520f57e9239bbcf46b7113d,0.6,swebench-pro,cwm-baseline,3,5,59.0
132372,cwm-baseline_10-59,10,instance_gravitational__teleport-1b08e7d0dbe68fe530a0f08ad408ec198b7c53fc-vee9b09fb20c43af7e520f57e9239bbcf46b7113d,0.0,swebench-pro,cwm-baseline,0,5,59.0
132373,cwm-baseline_10-59,10,instance_gravitational__teleport-24cafecd8721891092210afc55f6413ab46ca211-vee9b09fb20c43af7e520f57e9239bbcf46b7113d,0.4,swebench-pro,cwm-baseline,2,5,59.0
132374,cwm-baseline_10-59,10,instance_gravitational__teleport-288c5519ce0dec9622361a5e5d6cd36aa2d9e348,0.0,swebench-pro,cwm-baseline,0,5,59.0
132375,cwm-baseline_10-59,10,instance_gravitational__teleport-2b15263e49da5625922581569834eec4838a9257-vee9b09fb20c43af7e520f57e9239bbcf46b7113d,0.0,swebench-pro,cwm-baseline,0,5,59.0
132376,cwm-baseline_10-59,10,instance_gravitational__teleport-2bb3bbbd8aff1164a2353381cb79e1dc93b90d28-vee9b09fb20c43af7e520f57e9239bbcf46b7113d,0.0,swebench-pro,cwm-baseline,0,5,59.0
132377,cwm-baseline_10-59,10,instance_gravitational__teleport-2be514d3c33b0ae9188e11ac9975485c853d98bb-vce94f93ad1030e3136852817f2423c1b3ac37bc4,1.0,swebench-pro,cwm-baseline,5,5,59.0
132378,cwm-baseline_10-59,10,instance_gravitational__teleport-326fd1d7be87b03998dbc53bc706fdef90f5065c-v626ec2a48416b10a88641359a169d99e935ff037,0.0,swebench-pro,cwm-baseline,0,5,59.0
132379,cwm-baseline_10-59,10,instance_gravitational__teleport-32bcd71591c234f0d8b091ec01f1f5cbfdc0f13c-vee9b09fb20c43af7e520f57e9239bbcf46b7113d,0.6,swebench-pro,cwm-baseline,3,5,59.0
132380,cwm-baseline_10-59,10,instance_gravitational__teleport-3587cca7840f636489449113969a5066025dd5bf,0.0,swebench-pro,cwm-baseline,0,5,59.0
132381,cwm-baseline_10-59,10,instance_gravitational__teleport-37c3724d0d6637e959e39408ee351565d73afe71-vee9b09fb20c43af7e520f57e9239bbcf46b7113d,1.0,swebench-pro,cwm-baseline,5,5,59.0
132382,cwm-baseline_10-59,10,instance_gravitational__teleport-3a5c1e26394df2cb4fb3f01147fb9979662972c5-vee9b09fb20c43af7e520f57e9239bbcf46b7113d,0.4,swebench-pro,cwm-baseline,2,5,59.0
132383,cwm-baseline_10-59,10,instance_gravitational__teleport-3fa6904377c006497169945428e8197158667910-v626ec2a48416b10a88641359a169d99e935ff037,0.0,swebench-pro,cwm-baseline,0,5,59.0
132384,cwm-baseline_10-59,10,instance_gravitational__teleport-3ff19cf7c41f396ae468797d3aeb61515517edc9-vee9b09fb20c43af7e520f57e9239bbcf46b7113d,0.0,swebench-pro,cwm-baseline,0,5,59.0
132385,cwm-baseline_10-59,10,instance_gravitational__teleport-3ff75e29fb2153a2637fe7f83e49dc04b1c99c9f,0.6,swebench-pro,cwm-baseline,3,5,59.0
132386,cwm-baseline_10-59,10,instance_gravitational__teleport-46a13210519461c7cec8d643bfbe750265775b41,0.0,swebench-pro,cwm-baseline,0,5,59.0
132387,cwm-baseline_10-59,10,instance_gravitational__teleport-46aa81b1ce96ebb4ebed2ae53fd78cd44a05da6c-vee9b09fb20c43af7e520f57e9239bbcf46b7113d,0.0,swebench-pro,cwm-baseline,0,5,59.0
132388,cwm-baseline_10-59,10,instance_gravitational__teleport-47530e1fd8bfb84ec096ebcbbc29990f30829655-vee9b09fb20c43af7e520f57e9239bbcf46b7113d,0.0,swebench-pro,cwm-baseline,0,5,59.0
132389,cwm-baseline_10-59,10,instance_gravitational__teleport-4d0117b50dc8cdb91c94b537a4844776b224cd3d,0.0,swebench-pro,cwm-baseline,0,5,59.0
132390,cwm-baseline_10-59,10,instance_gravitational__teleport-4e1c39639edf1ab494dd7562844c8b277b5cfa18-vee9b09fb20c43af7e520f57e9239bbcf46b7113d,0.0,swebench-pro,cwm-baseline,0,5,59.0
132391,cwm-baseline_10-59,10,instance_gravitational__teleport-4f771403dc4177dc26ee0370f7332f3fe54bee0f-vee9b09fb20c43af7e520f57e9239bbcf46b7113d,0.0,swebench-pro,cwm-baseline,0,5,59.0
132392,cwm-baseline_10-59,10,instance_gravitational__teleport-53814a2d600ccd74c1e9810a567563432b98386e-vce94f93ad1030e3136852817f2423c1b3ac37bc4,0.0,swebench-pro,cwm-baseline,0,5,59.0
132393,cwm-baseline_10-59,10,instance_gravitational__teleport-59d39dee5a8a66e5b8a18a9085a199d369b1fba8-v626ec2a48416b10a88641359a169d99e935ff037,0.0,swebench-pro,cwm-baseline,0,5,59.0
132394,cwm-baseline_10-59,10,instance_gravitational__teleport-5dca072bb4301f4579a15364fcf37cc0c39f7f6c,0.0,swebench-pro,cwm-baseline,0,5,59.0
132395,cwm-baseline_10-59,10,instance_gravitational__teleport-629dc432eb191ca479588a8c49205debb83e80e2,0.0,swebench-pro,cwm-baseline,0,5,59.0
132396,cwm-baseline_10-59,10,instance_gravitational__teleport-645afa051b65d137654fd0d2d878a700152b305a-vee9b09fb20c43af7e520f57e9239bbcf46b7113d,0.0,swebench-pro,cwm-baseline,0,5,59.0
132397,cwm-baseline_10-59,10,instance_gravitational__teleport-65438e6e44b6ce51458d09b7bb028a2797cfb0ea-vce94f93ad1030e3136852817f2423c1b3ac37bc4,0.6,swebench-pro,cwm-baseline,3,5,59.0
132398,cwm-baseline_10-59,10,instance_gravitational__teleport-6a14edcf1ff010172fdbac622d0a474ed6af46de,0.0,swebench-pro,cwm-baseline,0,5,59.0
132399,cwm-baseline_10-59,10,instance_gravitational__teleport-6eaaf3a27e64f4ef4ef855bd35d7ec338cf17460-v626ec2a48416b10a88641359a169d99e935ff037,0.0,swebench-pro,cwm-baseline,0,5,59.0
132400,cwm-baseline_10-59,10,instance_gravitational__teleport-73cc189b0e9636d418c4470ecce0d9af5dae2f02-vee9b09fb20c43af7e520f57e9239bbcf46b7113d,0.8,swebench-pro,cwm-baseline,4,5,59.0
132401,cwm-baseline_10-59,10,instance_gravitational__teleport-769b4b5eec7286b7b14e179f2cc52e6b15d2d9f3-v626ec2a48416b10a88641359a169d99e935ff037,0.0,swebench-pro,cwm-baseline,0,5,59.0
132402,cwm-baseline_10-59,10,instance_gravitational__teleport-7744f72c6eb631791434b648ba41083b5f6d2278-vce94f93ad1030e3136852817f2423c1b3ac37bc4,0.0,swebench-pro,cwm-baseline,0,5,59.0
132403,cwm-baseline_10-59,10,instance_gravitational__teleport-78b0d8c72637df1129fb6ff84fc49ef4b5ab1288,0.0,swebench-pro,cwm-baseline,0,5,59.0
132404,cwm-baseline_10-59,10,instance_gravitational__teleport-82185f232ae8974258397e121b3bc2ed0c3729ed-v626ec2a48416b10a88641359a169d99e935ff037,0.0,swebench-pro,cwm-baseline,0,5,59.0
132405,cwm-baseline_10-59,10,instance_gravitational__teleport-8302d467d160f869b77184e262adbe2fbc95d9ba-vce94f93ad1030e3136852817f2423c1b3ac37bc4,0.0,swebench-pro,cwm-baseline,0,5,59.0
132406,cwm-baseline_10-59,10,instance_gravitational__teleport-87a593518b6ce94624f6c28516ce38cc30cbea5a,0.0,swebench-pro,cwm-baseline,0,5,59.0
132407,cwm-baseline_10-59,10,instance_gravitational__teleport-89f0432ad5dc70f1f6a30ec3a8363d548371a718,1.0,swebench-pro,cwm-baseline,5,5,59.0
132408,cwm-baseline_10-59,10,instance_gravitational__teleport-96019ce0be7a2c8e36363f359eb7c943b41dde70,0.4,swebench-pro,cwm-baseline,2,5,59.0
132409,cwm-baseline_10-59,10,instance_gravitational__teleport-a95b3ae0667f9e4b2404bf61f51113e6d83f01cd,0.0,swebench-pro,cwm-baseline,0,5,59.0
132410,cwm-baseline_10-59,10,instance_gravitational__teleport-ac2fb2f9b4fd1896b554d3011df23d3d71295779,0.2,swebench-pro,cwm-baseline,1,5,59.0
132411,cwm-baseline_10-59,10,instance_gravitational__teleport-ad41b3c15414b28a6cec8c25424a19bfa7abd0e9-vee9b09fb20c43af7e520f57e9239bbcf46b7113d,0.0,swebench-pro,cwm-baseline,0,5,59.0
132412,cwm-baseline_10-59,10,instance_gravitational__teleport-af5e2517de7d18406b614e413aca61c319312171-vee9b09fb20c43af7e520f57e9239bbcf46b7113d,0.0,swebench-pro,cwm-baseline,0,5,59.0
132413,cwm-baseline_10-59,10,instance_gravitational__teleport-b1bcd8b90c474a35bb11cc3ef4cc8941e1f8eab2-vee9b09fb20c43af7e520f57e9239bbcf46b7113d,0.0,swebench-pro,cwm-baseline,0,5,59.0
132414,cwm-baseline_10-59,10,instance_gravitational__teleport-b4e7cd3a5e246736d3fe8d6886af55030b232277,0.0,swebench-pro,cwm-baseline,0,5,59.0
132415,cwm-baseline_10-59,10,instance_gravitational__teleport-b5d8169fc0a5e43fee2616c905c6d32164654dc6,0.0,swebench-pro,cwm-baseline,0,5,59.0
132416,cwm-baseline_10-59,10,instance_gravitational__teleport-b8fbb2d1e90ffcde88ed5fe9920015c1be075788-vee9b09fb20c43af7e520f57e9239bbcf46b7113d,0.0,swebench-pro,cwm-baseline,0,5,59.0
132417,cwm-baseline_10-59,10,instance_gravitational__teleport-ba6c4a135412c4296dd5551bd94042f0dc024504-v626ec2a48416b10a88641359a169d99e935ff037,0.0,swebench-pro,cwm-baseline,0,5,59.0
132418,cwm-baseline_10-59,10,instance_gravitational__teleport-baeb2697c4e4870c9850ff0cd5c7a2d08e1401c9-vee9b09fb20c43af7e520f57e9239bbcf46b7113d,0.0,swebench-pro,cwm-baseline,0,5,59.0
132419,cwm-baseline_10-59,10,instance_gravitational__teleport-bb562408da4adeae16e025be65e170959d1ec492-vee9b09fb20c43af7e520f57e9239bbcf46b7113d,0.0,swebench-pro,cwm-baseline,0,5,59.0
132420,cwm-baseline_10-59,10,instance_gravitational__teleport-bb69574e02bd62e5ccd3cebb25e1c992641afb2a,0.0,swebench-pro,cwm-baseline,0,5,59.0
132421,cwm-baseline_10-59,10,instance_gravitational__teleport-c1b1c6a1541c478d7777a48fca993cc8206c73b9,0.0,swebench-pro,cwm-baseline,0,5,59.0
132422,cwm-baseline_10-59,10,instance_gravitational__teleport-c335534e02de143508ebebc7341021d7f8656e8f,0.0,swebench-pro,cwm-baseline,0,5,59.0
132423,cwm-baseline_10-59,10,instance_gravitational__teleport-c782838c3a174fdff80cafd8cd3b1aa4dae8beb2,0.0,swebench-pro,cwm-baseline,0,5,59.0
132424,cwm-baseline_10-59,10,instance_gravitational__teleport-cb712e3f0b06dadc679f895daef8072cae400c26-vee9b09fb20c43af7e520f57e9239bbcf46b7113d,0.2,swebench-pro,cwm-baseline,1,5,59.0
132425,cwm-baseline_10-59,10,instance_gravitational__teleport-d6ffe82aaf2af1057b69c61bf9df777f5ab5635a-vee9b09fb20c43af7e520f57e9239bbcf46b7113d,0.0,swebench-pro,cwm-baseline,0,5,59.0
132426,cwm-baseline_10-59,10,instance_gravitational__teleport-d873ea4fa67d3132eccba39213c1ca2f52064dcc-vce94f93ad1030e3136852817f2423c1b3ac37bc4,0.0,swebench-pro,cwm-baseline,0,5,59.0
132427,cwm-baseline_10-59,10,instance_gravitational__teleport-db89206db6c2969266e664c7c0fb51b70e958b64,0.0,swebench-pro,cwm-baseline,0,5,59.0
132428,cwm-baseline_10-59,10,instance_gravitational__teleport-dd3977957a67bedaf604ad6ca255ba8c7b6704e9,0.2,swebench-pro,cwm-baseline,1,5,59.0
132429,cwm-baseline_10-59,10,instance_gravitational__teleport-e6681abe6a7113cfd2da507f05581b7bdf398540-v626ec2a48416b10a88641359a169d99e935ff037,0.0,swebench-pro,cwm-baseline,0,5,59.0
132430,cwm-baseline_10-59,10,instance_gravitational__teleport-e6895d8934f6e484341034869901145fbc025e72-vce94f93ad1030e3136852817f2423c1b3ac37bc4,0.8,swebench-pro,cwm-baseline,4,5,59.0
132431,cwm-baseline_10-59,10,instance_gravitational__teleport-e6d86299a855687b21970504fbf06f52a8f80c74-vce94f93ad1030e3136852817f2423c1b3ac37bc4,0.4,swebench-pro,cwm-baseline,2,5,59.0
132432,cwm-baseline_10-59,10,instance_gravitational__teleport-eda668c30d9d3b56d9c69197b120b01013611186,0.0,swebench-pro,cwm-baseline,0,5,59.0
132433,cwm-baseline_10-59,10,instance_gravitational__teleport-eefac60a350930e5f295f94a2d55b94c1988c04e-vee9b09fb20c43af7e520f57e9239bbcf46b7113d,0.4,swebench-pro,cwm-baseline,2,5,59.0
132434,cwm-baseline_10-59,10,instance_gravitational__teleport-f432a71a13e698b6e1c4672a2e9e9c1f32d35c12,0.0,swebench-pro,cwm-baseline,0,5,59.0
132435,cwm-baseline_10-59,10,instance_gravitational__teleport-fb0ab2b9b771377a689fd0d0374777c251e58bbf,0.0,swebench-pro,cwm-baseline,0,5,59.0
132436,cwm-baseline_10-59,10,instance_gravitational__teleport-fd2959260ef56463ad8afa4c973f47a50306edd4,0.0,swebench-pro,cwm-baseline,0,5,59.0
132437,cwm-baseline_10-59,10,instance_internetarchive__openlibrary-00bec1e7c8f3272c469a58e1377df03f955ed478-v13642507b4fc1f8d234172bf8129942da2c2ca26,1.0,swebench-pro,cwm-baseline,5,5,59.0
132438,cwm-baseline_10-59,10,instance_internetarchive__openlibrary-03095f2680f7516fca35a58e665bf2a41f006273-v8717e18970bcdc4e0d2cea3b1527752b21e74866,0.0,swebench-pro,cwm-baseline,0,5,59.0
132439,cwm-baseline_10-59,10,instance_internetarchive__openlibrary-08ac40d050a64e1d2646ece4959af0c42bf6b7b5-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,0.0,swebench-pro,cwm-baseline,0,5,59.0
132440,cwm-baseline_10-59,10,instance_internetarchive__openlibrary-09865f5fb549694d969f0a8e49b9d204ef1853ca-ve8c8d62a2b60610a3c4631f5f23ed866bada9818,0.0,swebench-pro,cwm-baseline,0,5,59.0
132441,cwm-baseline_10-59,10,instance_internetarchive__openlibrary-0a90f9f0256e4f933523e9842799e39f95ae29ce-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c,0.0,swebench-pro,cwm-baseline,0,5,59.0
132442,cwm-baseline_10-59,10,instance_internetarchive__openlibrary-0d13e6b4bf80bced6c0946b969b9a1b6963f6bce-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c,1.0,swebench-pro,cwm-baseline,5,5,59.0
132443,cwm-baseline_10-59,10,instance_internetarchive__openlibrary-0dc5b20fa186f9714f8a838178597e69f549d026-v2d9a6c849c60ed19fd0858ce9e40b7cc8e097e59,0.0,swebench-pro,cwm-baseline,0,5,59.0
132444,cwm-baseline_10-59,10,instance_internetarchive__openlibrary-111347e9583372e8ef91c82e0612ea437ae3a9c9-v2d9a6c849c60ed19fd0858ce9e40b7cc8e097e59,0.0,swebench-pro,cwm-baseline,0,5,59.0
132445,cwm-baseline_10-59,10,instance_internetarchive__openlibrary-11838fad1028672eb975c79d8984f03348500173-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,0.0,swebench-pro,cwm-baseline,0,5,59.0
132446,cwm-baseline_10-59,10,instance_internetarchive__openlibrary-123e6e5e1c85b9c07d1e98f70bfc480bc8016890-v2733ff199fb72f0d033a30dc62cb0a4742e3a7f4,1.0,swebench-pro,cwm-baseline,5,5,59.0
132447,cwm-baseline_10-59,10,instance_internetarchive__openlibrary-1351c59fd43689753de1fca32c78d539a116ffc1-v29f82c9cf21d57b242f8d8b0e541525d259e2d63,1.0,swebench-pro,cwm-baseline,5,5,59.0
132448,cwm-baseline_10-59,10,instance_internetarchive__openlibrary-1894cb48d6e7fb498295a5d3ed0596f6f603b784-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,0.2,swebench-pro,cwm-baseline,1,5,59.0
132449,cwm-baseline_10-59,10,instance_internetarchive__openlibrary-1be7de788a444f6255e89c10ef6aa608550604a8-v29f82c9cf21d57b242f8d8b0e541525d259e2d63,0.4,swebench-pro,cwm-baseline,2,5,59.0
132450,cwm-baseline_10-59,10,instance_internetarchive__openlibrary-25858f9f0c165df25742acf8309ce909773f0cdd-v13642507b4fc1f8d234172bf8129942da2c2ca26,0.0,swebench-pro,cwm-baseline,0,5,59.0
132451,cwm-baseline_10-59,10,instance_internetarchive__openlibrary-2abe28b472ffed563a87cfe83685b161b35263b0-v13642507b4fc1f8d234172bf8129942da2c2ca26,0.6,swebench-pro,cwm-baseline,3,5,59.0
132452,cwm-baseline_10-59,10,instance_internetarchive__openlibrary-2fe532a33635aab7a9bfea5d977f6a72b280a30c-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,0.0,swebench-pro,cwm-baseline,0,5,59.0
132453,cwm-baseline_10-59,10,instance_internetarchive__openlibrary-308a35d6999427c02b1dbf5211c033ad3b352556-ve8c8d62a2b60610a3c4631f5f23ed866bada9818,0.0,swebench-pro,cwm-baseline,0,5,59.0
132454,cwm-baseline_10-59,10,instance_internetarchive__openlibrary-30bc73a1395fba2300087c7f307e54bb5372b60a-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c,0.0,swebench-pro,cwm-baseline,0,5,59.0
132455,cwm-baseline_10-59,10,instance_internetarchive__openlibrary-322d7a46cdc965bfabbf9500e98fde098c9d95b2-v13642507b4fc1f8d234172bf8129942da2c2ca26,0.0,swebench-pro,cwm-baseline,0,5,59.0
132456,cwm-baseline_10-59,10,instance_internetarchive__openlibrary-3aeec6afed9198d734b7ee1293f03ca94ff970e1-v13642507b4fc1f8d234172bf8129942da2c2ca26,0.0,swebench-pro,cwm-baseline,0,5,59.0
132457,cwm-baseline_10-59,10,instance_internetarchive__openlibrary-3c48b4bb782189e0858e6c3fc7956046cf3e1cfb-v2d9a6c849c60ed19fd0858ce9e40b7cc8e097e59,0.6,swebench-pro,cwm-baseline,3,5,59.0
132458,cwm-baseline_10-59,10,instance_internetarchive__openlibrary-3f580a5f244c299d936d73d9e327ba873b6401d9-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,0.6,swebench-pro,cwm-baseline,3,5,59.0
132459,cwm-baseline_10-59,10,instance_internetarchive__openlibrary-3f7db6bbbcc7c418b3db72d157c6aed1d45b2ccf-v430f20c722405e462d9ef44dee7d34c41e76fe7a,0.0,swebench-pro,cwm-baseline,0,5,59.0
