,example_id,min_pass1_of_model,num_solved,models,pass1_of_ex,pass@any_of_ex,tau,example_link
253,carbon-design-system__carbon-4431,0.27450980392156865,4,"['20250311_zencoder' '20250401_zencoder'
 '20250611_Refact_Agent_claude-4-sonnet' '20251117_codefuse_pycfuse_svr']",0.3333333333333333,0.3333333333333333,0.10963225241337865,carbon-design-system__carbon-4431
254,carbon-design-system__carbon-4678,0.2568627450980392,9,"['20250226_agentless_lite_claude3.5' '20250311_zencoder'
 '20250401_zencoder' '20250531_GUIRepair_gpt41' '20250531_GUIRepair_gpt4o'
 '20250531_GUIRepair_o4mini' '20250611_Refact_Agent_claude-4-sonnet'
 '20250701_GUIRepair_o3' '20251117_codefuse_pycfuse_svr']",0.75,0.75,0.023870495801314433,carbon-design-system__carbon-4678
255,carbon-design-system__carbon-4680,0.2568627450980392,9,"['20250226_agentless_lite_claude3.5' '20250325_globant_codefixer_agent'
 '20250401_zencoder' '20250509_OpenHands-Versa_claude3.7'
 '20250528_OpenHands-Versa-claude4' '20250531_GUIRepair_gpt4o'
 '20250531_GUIRepair_o4mini' '20250611_Refact_Agent_claude-4-sonnet'
 '20251117_codefuse_pycfuse_svr']",0.75,0.75,0.0,carbon-design-system__carbon-4680
256,carbon-design-system__carbon-4741,,0,[],0.0,0.0,,carbon-design-system__carbon-4741
257,carbon-design-system__carbon-4754,,0,[],0.0,0.0,,carbon-design-system__carbon-4754
258,carbon-design-system__carbon-4801,,0,[],0.0,0.0,,carbon-design-system__carbon-4801
259,carbon-design-system__carbon-4816,0.3,1,['20250325_globant_codefixer_agent'],0.08333333333333333,0.08333333333333333,-0.261785157202368,carbon-design-system__carbon-4816
260,carbon-design-system__carbon-4820,,0,[],0.0,0.0,,carbon-design-system__carbon-4820
261,carbon-design-system__carbon-4834,,0,[],0.0,0.0,,carbon-design-system__carbon-4834
262,carbon-design-system__carbon-4862,,0,[],0.0,0.0,,carbon-design-system__carbon-4862
263,carbon-design-system__carbon-4891,,0,[],0.0,0.0,,carbon-design-system__carbon-4891
264,carbon-design-system__carbon-4952,,0,[],0.0,0.0,,carbon-design-system__carbon-4952
265,carbon-design-system__carbon-4991,,0,[],0.0,0.0,,carbon-design-system__carbon-4991
266,carbon-design-system__carbon-4999,,0,[],0.0,0.0,,carbon-design-system__carbon-4999
267,carbon-design-system__carbon-5035,,0,[],0.0,0.0,,carbon-design-system__carbon-5035
268,carbon-design-system__carbon-5156,0.2568627450980392,11,"['20250226_agentless_lite_claude3.5' '20250311_zencoder'
 '20250401_zencoder' '20250509_OpenHands-Versa_claude3.7'
 '20250528_OpenHands-Versa-claude4' '20250531_GUIRepair_gpt41'
 '20250531_GUIRepair_gpt4o' '20250531_GUIRepair_o4mini'
 '20250611_Refact_Agent_claude-4-sonnet' '20250701_GUIRepair_o3'
 '20251117_codefuse_pycfuse_svr']",0.9166666666666666,0.9166666666666666,0.261785157202368,carbon-design-system__carbon-5156
269,carbon-design-system__carbon-5173,,0,[],0.0,0.0,,carbon-design-system__carbon-5173
270,carbon-design-system__carbon-5330,,0,[],0.0,0.0,,carbon-design-system__carbon-5330
271,carbon-design-system__carbon-5485,,0,[],0.0,0.0,,carbon-design-system__carbon-5485
272,carbon-design-system__carbon-6197,,0,[],0.0,0.0,,carbon-design-system__carbon-6197
273,carbon-design-system__carbon-6410,,0,[],0.0,0.0,,carbon-design-system__carbon-6410
274,carbon-design-system__carbon-6442,0.2568627450980392,1,['20250226_agentless_lite_claude3.5'],0.08333333333333333,0.08333333333333333,-0.41137667560372115,carbon-design-system__carbon-6442
275,carbon-design-system__carbon-6520,0.3,2,['20250325_globant_codefixer_agent' '20251117_codefuse_pycfuse_svr'],0.16666666666666666,0.16666666666666666,0.08320502943378437,carbon-design-system__carbon-6520
276,carbon-design-system__carbon-6566,,0,[],0.0,0.0,,carbon-design-system__carbon-6566
277,carbon-design-system__carbon-6675,0.2568627450980392,11,"['20250226_agentless_lite_claude3.5' '20250325_globant_codefixer_agent'
 '20250401_zencoder' '20250509_OpenHands-Versa_claude3.7'
 '20250528_OpenHands-Versa-claude4' '20250531_GUIRepair_gpt41'
 '20250531_GUIRepair_gpt4o' '20250531_GUIRepair_o4mini'
 '20250611_Refact_Agent_claude-4-sonnet' '20250701_GUIRepair_o3'
 '20251117_codefuse_pycfuse_svr']",0.9166666666666666,0.9166666666666666,0.3365809164030446,carbon-design-system__carbon-6675
278,carbon-design-system__carbon-6691,0.27450980392156865,11,"['20250311_zencoder' '20250325_globant_codefixer_agent'
 '20250401_zencoder' '20250509_OpenHands-Versa_claude3.7'
 '20250528_OpenHands-Versa-claude4' '20250531_GUIRepair_gpt41'
 '20250531_GUIRepair_gpt4o' '20250531_GUIRepair_o4mini'
 '20250611_Refact_Agent_claude-4-sonnet' '20250701_GUIRepair_o3'
 '20251117_codefuse_pycfuse_svr']",0.9166666666666666,0.9166666666666666,0.41137667560372115,carbon-design-system__carbon-6691
279,carbon-design-system__carbon-6726,,0,[],0.0,0.0,,carbon-design-system__carbon-6726
280,carbon-design-system__carbon-6906,0.3,4,"['20250325_globant_codefixer_agent' '20250531_GUIRepair_gpt41'
 '20250701_GUIRepair_o3' '20251117_codefuse_pycfuse_svr']",0.3333333333333333,0.3333333333333333,0.26311740579210874,carbon-design-system__carbon-6906
281,carbon-design-system__carbon-6949,,0,[],0.0,0.0,,carbon-design-system__carbon-6949
282,carbon-design-system__carbon-6960,0.36470588235294116,1,['20250701_GUIRepair_o3'],0.08333333333333333,0.08333333333333333,0.37397879600338285,carbon-design-system__carbon-6960
283,carbon-design-system__carbon-6964,0.27450980392156865,7,"['20250311_zencoder' '20250401_zencoder'
 '20250509_OpenHands-Versa_claude3.7' '20250528_OpenHands-Versa-claude4'
 '20250531_GUIRepair_o4mini' '20250611_Refact_Agent_claude-4-sonnet'
 '20251117_codefuse_pycfuse_svr']",0.5833333333333334,0.5833333333333334,0.2935197542821371,carbon-design-system__carbon-6964
284,carbon-design-system__carbon-6976,0.307843137254902,6,"['20250531_GUIRepair_gpt41' '20250531_GUIRepair_gpt4o'
 '20250531_GUIRepair_o4mini' '20250611_Refact_Agent_claude-4-sonnet'
 '20250701_GUIRepair_o3' '20251117_codefuse_pycfuse_svr']",0.5,0.5,0.49613893835683387,carbon-design-system__carbon-6976
285,carbon-design-system__carbon-7012,,0,[],0.0,0.0,,carbon-design-system__carbon-7012
286,carbon-design-system__carbon-7046,0.34901960784313724,2,['20250528_OpenHands-Versa-claude4' '20251117_codefuse_pycfuse_svr'],0.16666666666666666,0.16666666666666666,0.41602514716892186,carbon-design-system__carbon-7046
287,carbon-design-system__carbon-7063,0.3156862745098039,3,"['20250528_OpenHands-Versa-claude4' '20250531_GUIRepair_gpt41'
 '20250701_GUIRepair_o3']",0.25,0.25,0.33418694121840203,carbon-design-system__carbon-7063
288,carbon-design-system__carbon-7212,,0,[],0.0,0.0,,carbon-design-system__carbon-7212
289,carbon-design-system__carbon-7270,0.307843137254902,3,"['20250531_GUIRepair_gpt4o' '20250531_GUIRepair_o4mini'
 '20250701_GUIRepair_o3']",0.25,0.25,0.19096396641051547,carbon-design-system__carbon-7270
290,carbon-design-system__carbon-7288,,0,[],0.0,0.0,,carbon-design-system__carbon-7288
291,carbon-design-system__carbon-7350,0.34901960784313724,1,['20250528_OpenHands-Versa-claude4'],0.08333333333333333,0.08333333333333333,0.18698939800169143,carbon-design-system__carbon-7350
292,carbon-design-system__carbon-7353,,0,[],0.0,0.0,,carbon-design-system__carbon-7353
293,carbon-design-system__carbon-7478,,0,[],0.0,0.0,,carbon-design-system__carbon-7478
294,carbon-design-system__carbon-7619,0.3607843137254902,2,['20250611_Refact_Agent_claude-4-sonnet' '20250701_GUIRepair_o3'],0.16666666666666666,0.16666666666666666,0.47149516679144476,carbon-design-system__carbon-7619
295,carbon-design-system__carbon-7687,,0,[],0.0,0.0,,carbon-design-system__carbon-7687
296,carbon-design-system__carbon-7722,0.2568627450980392,6,"['20250226_agentless_lite_claude3.5' '20250509_OpenHands-Versa_claude3.7'
 '20250531_GUIRepair_gpt41' '20250531_GUIRepair_gpt4o'
 '20250531_GUIRepair_o4mini' '20250611_Refact_Agent_claude-4-sonnet']",0.5,0.5,-0.12403473458920847,carbon-design-system__carbon-7722
297,carbon-design-system__carbon-7768,,0,[],0.0,0.0,,carbon-design-system__carbon-7768
298,carbon-design-system__carbon-7908,,0,[],0.0,0.0,,carbon-design-system__carbon-7908
299,carbon-design-system__carbon-8022,,0,[],0.0,0.0,,carbon-design-system__carbon-8022
300,carbon-design-system__carbon-8092,0.3607843137254902,1,['20250611_Refact_Agent_claude-4-sonnet'],0.08333333333333333,0.08333333333333333,0.261785157202368,carbon-design-system__carbon-8092
301,carbon-design-system__carbon-8130,,0,[],0.0,0.0,,carbon-design-system__carbon-8130
302,carbon-design-system__carbon-8222,,0,[],0.0,0.0,,carbon-design-system__carbon-8222
303,carbon-design-system__carbon-8279,,0,[],0.0,0.0,,carbon-design-system__carbon-8279
304,carbon-design-system__carbon-8296,,0,[],0.0,0.0,,carbon-design-system__carbon-8296
305,carbon-design-system__carbon-8452,,0,[],0.0,0.0,,carbon-design-system__carbon-8452
306,carbon-design-system__carbon-8469,,0,[],0.0,0.0,,carbon-design-system__carbon-8469
307,carbon-design-system__carbon-8477,,0,[],0.0,0.0,,carbon-design-system__carbon-8477
308,carbon-design-system__carbon-8720,0.3176470588235294,3,"['20250509_OpenHands-Versa_claude3.7' '20250528_OpenHands-Versa-claude4'
 '20251117_codefuse_pycfuse_svr']",0.25,0.25,0.38192793282103094,carbon-design-system__carbon-8720
309,carbon-design-system__carbon-8912,0.3176470588235294,1,['20250509_OpenHands-Versa_claude3.7'],0.08333333333333333,0.08333333333333333,0.03739787960033829,carbon-design-system__carbon-8912
310,carbon-design-system__carbon-8945,0.3431372549019608,1,['20250531_GUIRepair_o4mini'],0.08333333333333333,0.08333333333333333,0.11219363880101488,carbon-design-system__carbon-8945
311,carbon-design-system__carbon-9074,,0,[],0.0,0.0,,carbon-design-system__carbon-9074
312,carbon-design-system__carbon-9136,0.3,6,"['20250325_globant_codefixer_agent' '20250509_OpenHands-Versa_claude3.7'
 '20250528_OpenHands-Versa-claude4'
 '20250611_Refact_Agent_claude-4-sonnet' '20250701_GUIRepair_o3'
 '20251117_codefuse_pycfuse_svr']",0.5,0.5,0.5374838498865699,carbon-design-system__carbon-9136
313,carbon-design-system__carbon-9189,,0,[],0.0,0.0,,carbon-design-system__carbon-9189
314,carbon-design-system__carbon-9402,0.3176470588235294,4,"['20250509_OpenHands-Versa_claude3.7' '20250528_OpenHands-Versa-claude4'
 '20250531_GUIRepair_o4mini' '20251117_codefuse_pycfuse_svr']",0.3333333333333333,0.3333333333333333,0.4166025591708388,carbon-design-system__carbon-9402
315,carbon-design-system__carbon-9700,,0,[],0.0,0.0,,carbon-design-system__carbon-9700
316,carbon-design-system__carbon-9812,,0,[],0.0,0.0,,carbon-design-system__carbon-9812
317,carbon-design-system__carbon-9994,,0,[],0.0,0.0,,carbon-design-system__carbon-9994
318,eslint__eslint-11407,0.3431372549019608,1,['20250531_GUIRepair_o4mini'],0.08333333333333333,0.08333333333333333,0.11219363880101488,eslint__eslint-11407
319,eslint__eslint-12472,0.3431372549019608,2,['20250531_GUIRepair_o4mini' '20251117_codefuse_pycfuse_svr'],0.16666666666666666,0.16666666666666666,0.3605551275463989,eslint__eslint-12472
320,eslint__eslint-12652,0.3431372549019608,2,['20250531_GUIRepair_o4mini' '20250701_GUIRepair_o3'],0.16666666666666666,0.16666666666666666,0.3605551275463989,eslint__eslint-12652
321,eslint__eslint-14033,,0,[],0.0,0.0,,eslint__eslint-14033
322,eslint__eslint-14242,0.2568627450980392,10,"['20250226_agentless_lite_claude3.5' '20250325_globant_codefixer_agent'
 '20250509_OpenHands-Versa_claude3.7' '20250528_OpenHands-Versa-claude4'
 '20250531_GUIRepair_gpt41' '20250531_GUIRepair_gpt4o'
 '20250531_GUIRepair_o4mini' '20250611_Refact_Agent_claude-4-sonnet'
 '20250701_GUIRepair_o3' '20251117_codefuse_pycfuse_svr']",0.8333333333333334,0.8333333333333334,0.3328201177351375,eslint__eslint-14242
323,eslint__eslint-15243,0.2568627450980392,9,"['20250226_agentless_lite_claude3.5' '20250325_globant_codefixer_agent'
 '20250528_OpenHands-Versa-claude4' '20250531_GUIRepair_gpt41'
 '20250531_GUIRepair_gpt4o' '20250531_GUIRepair_o4mini'
 '20250611_Refact_Agent_claude-4-sonnet' '20250701_GUIRepair_o3'
 '20251117_codefuse_pycfuse_svr']",0.75,0.75,0.26257545381445874,eslint__eslint-15243
324,eslint__eslint-17618,0.307843137254902,6,"['20250509_OpenHands-Versa_claude3.7' '20250528_OpenHands-Versa-claude4'
 '20250531_GUIRepair_gpt41' '20250531_GUIRepair_gpt4o'
 '20250701_GUIRepair_o3' '20251117_codefuse_pycfuse_svr']",0.5,0.5,0.41344911529736156,eslint__eslint-17618
325,eslint__eslint-8120,0.27450980392156865,8,"['20250311_zencoder' '20250401_zencoder'
 '20250509_OpenHands-Versa_claude3.7' '20250528_OpenHands-Versa-claude4'
 '20250531_GUIRepair_gpt4o' '20250611_Refact_Agent_claude-4-sonnet'
 '20250701_GUIRepair_o3' '20251117_codefuse_pycfuse_svr']",0.6666666666666666,0.6666666666666666,0.35082320772281167,eslint__eslint-8120
326,eslint__eslint-8850,,0,[],0.0,0.0,,eslint__eslint-8850
327,eslint__eslint-9348,0.307843137254902,2,['20250531_GUIRepair_gpt41' '20250531_GUIRepair_gpt4o'],0.16666666666666666,0.16666666666666666,-0.16641005886756874,eslint__eslint-9348
328,eslint__eslint-9436,0.27450980392156865,8,"['20250311_zencoder' '20250401_zencoder'
 '20250509_OpenHands-Versa_claude3.7' '20250531_GUIRepair_gpt41'
 '20250531_GUIRepair_gpt4o' '20250531_GUIRepair_o4mini'
 '20250701_GUIRepair_o3' '20251117_codefuse_pycfuse_svr']",0.6666666666666666,0.6666666666666666,0.13155870289605437,eslint__eslint-9436
329,grommet__grommet-2061,0.3431372549019608,1,['20250531_GUIRepair_o4mini'],0.08333333333333333,0.08333333333333333,0.11219363880101488,grommet__grommet-2061
330,grommet__grommet-2124,,0,[],0.0,0.0,,grommet__grommet-2124
331,grommet__grommet-2131,,0,[],0.0,0.0,,grommet__grommet-2131
332,grommet__grommet-2695,,0,[],0.0,0.0,,grommet__grommet-2695
333,grommet__grommet-5243,,0,[],0.0,0.0,,grommet__grommet-5243
334,grommet__grommet-6227,0.27450980392156865,6,"['20250311_zencoder' '20250401_zencoder' '20250531_GUIRepair_o4mini'
 '20250611_Refact_Agent_claude-4-sonnet' '20250701_GUIRepair_o3'
 '20251117_codefuse_pycfuse_svr']",0.5,0.5,0.3721042037676254,grommet__grommet-6227
335,grommet__grommet-6239,0.27450980392156865,2,['20250311_zencoder' '20250401_zencoder'],0.16666666666666666,0.16666666666666666,-0.3328201177351375,grommet__grommet-6239
336,grommet__grommet-6246,0.36470588235294116,1,['20250701_GUIRepair_o3'],0.08333333333333333,0.08333333333333333,0.37397879600338285,grommet__grommet-6246
337,grommet__grommet-6282,0.2568627450980392,12,"['20250226_agentless_lite_claude3.5' '20250311_zencoder'
 '20250325_globant_codefixer_agent' '20250401_zencoder'
 '20250509_OpenHands-Versa_claude3.7' '20250528_OpenHands-Versa-claude4'
 '20250531_GUIRepair_gpt41' '20250531_GUIRepair_gpt4o'
 '20250531_GUIRepair_o4mini' '20250611_Refact_Agent_claude-4-sonnet'
 '20250701_GUIRepair_o3' '20251117_codefuse_pycfuse_svr']",1.0,1.0,,grommet__grommet-6282
338,grommet__grommet-6293,,0,[],0.0,0.0,,grommet__grommet-6293
339,grommet__grommet-6296,,0,[],0.0,0.0,,grommet__grommet-6296
340,grommet__grommet-6307,0.2568627450980392,9,"['20250226_agentless_lite_claude3.5' '20250311_zencoder'
 '20250401_zencoder' '20250528_OpenHands-Versa-claude4'
 '20250531_GUIRepair_gpt41' '20250531_GUIRepair_o4mini'
 '20250611_Refact_Agent_claude-4-sonnet' '20250701_GUIRepair_o3'
 '20251117_codefuse_pycfuse_svr']",0.75,0.75,0.26257545381445874,grommet__grommet-6307
341,grommet__grommet-6350,,0,[],0.0,0.0,,grommet__grommet-6350
342,grommet__grommet-6438,,0,[],0.0,0.0,,grommet__grommet-6438
343,grommet__grommet-6490,,0,[],0.0,0.0,,grommet__grommet-6490
344,grommet__grommet-6494,,0,[],0.0,0.0,,grommet__grommet-6494
345,grommet__grommet-6600,,0,[],0.0,0.0,,grommet__grommet-6600
346,grommet__grommet-6722,0.36470588235294116,2,['20250701_GUIRepair_o3' '20251117_codefuse_pycfuse_svr'],0.16666666666666666,0.16666666666666666,0.5547001962252291,grommet__grommet-6722
347,grommet__grommet-6749,,0,[],0.0,0.0,,grommet__grommet-6749
348,grommet__grommet-7025,,0,[],0.0,0.0,,grommet__grommet-7025
349,highlightjs__highlight.js-2684,,0,[],0.0,0.0,,highlightjs__highlight.js-2684
350,highlightjs__highlight.js-2703,,0,[],0.0,0.0,,highlightjs__highlight.js-2703
351,highlightjs__highlight.js-2704,,0,[],0.0,0.0,,highlightjs__highlight.js-2704
352,highlightjs__highlight.js-2726,,0,[],0.0,0.0,,highlightjs__highlight.js-2726
353,highlightjs__highlight.js-2727,,0,[],0.0,0.0,,highlightjs__highlight.js-2727
354,highlightjs__highlight.js-2740,,0,[],0.0,0.0,,highlightjs__highlight.js-2740
355,highlightjs__highlight.js-2750,,0,[],0.0,0.0,,highlightjs__highlight.js-2750
356,highlightjs__highlight.js-2765,,0,[],0.0,0.0,,highlightjs__highlight.js-2765
357,highlightjs__highlight.js-2785,,0,[],0.0,0.0,,highlightjs__highlight.js-2785
358,highlightjs__highlight.js-2811,,0,[],0.0,0.0,,highlightjs__highlight.js-2811
359,highlightjs__highlight.js-2897,,0,[],0.0,0.0,,highlightjs__highlight.js-2897
360,highlightjs__highlight.js-2899,,0,[],0.0,0.0,,highlightjs__highlight.js-2899
361,highlightjs__highlight.js-2927,,0,[],0.0,0.0,,highlightjs__highlight.js-2927
362,highlightjs__highlight.js-2932,,0,[],0.0,0.0,,highlightjs__highlight.js-2932
363,highlightjs__highlight.js-2958,0.2568627450980392,12,"['20250226_agentless_lite_claude3.5' '20250311_zencoder'
 '20250325_globant_codefixer_agent' '20250401_zencoder'
 '20250509_OpenHands-Versa_claude3.7' '20250528_OpenHands-Versa-claude4'
 '20250531_GUIRepair_gpt41' '20250531_GUIRepair_gpt4o'
 '20250531_GUIRepair_o4mini' '20250611_Refact_Agent_claude-4-sonnet'
 '20250701_GUIRepair_o3' '20251117_codefuse_pycfuse_svr']",1.0,1.0,,highlightjs__highlight.js-2958
364,highlightjs__highlight.js-2960,,0,[],0.0,0.0,,highlightjs__highlight.js-2960
365,highlightjs__highlight.js-2969,,0,[],0.0,0.0,,highlightjs__highlight.js-2969
366,highlightjs__highlight.js-2972,,0,[],0.0,0.0,,highlightjs__highlight.js-2972
367,highlightjs__highlight.js-3000,,0,[],0.0,0.0,,highlightjs__highlight.js-3000
368,highlightjs__highlight.js-3018,0.2568627450980392,12,"['20250226_agentless_lite_claude3.5' '20250311_zencoder'
 '20250325_globant_codefixer_agent' '20250401_zencoder'
 '20250509_OpenHands-Versa_claude3.7' '20250528_OpenHands-Versa-claude4'
 '20250531_GUIRepair_gpt41' '20250531_GUIRepair_gpt4o'
 '20250531_GUIRepair_o4mini' '20250611_Refact_Agent_claude-4-sonnet'
 '20250701_GUIRepair_o3' '20251117_codefuse_pycfuse_svr']",1.0,1.0,,highlightjs__highlight.js-3018
369,highlightjs__highlight.js-3070,,0,[],0.0,0.0,,highlightjs__highlight.js-3070
370,highlightjs__highlight.js-3154,,0,[],0.0,0.0,,highlightjs__highlight.js-3154
371,highlightjs__highlight.js-3203,,0,[],0.0,0.0,,highlightjs__highlight.js-3203
372,highlightjs__highlight.js-3207,,0,[],0.0,0.0,,highlightjs__highlight.js-3207
373,highlightjs__highlight.js-3212,,0,[],0.0,0.0,,highlightjs__highlight.js-3212
374,highlightjs__highlight.js-3249,,0,[],0.0,0.0,,highlightjs__highlight.js-3249
375,highlightjs__highlight.js-3278,,0,[],0.0,0.0,,highlightjs__highlight.js-3278
376,highlightjs__highlight.js-3287,,0,[],0.0,0.0,,highlightjs__highlight.js-3287
377,highlightjs__highlight.js-3301,,0,[],0.0,0.0,,highlightjs__highlight.js-3301
378,highlightjs__highlight.js-3312,0.2568627450980392,12,"['20250226_agentless_lite_claude3.5' '20250311_zencoder'
 '20250325_globant_codefixer_agent' '20250401_zencoder'
 '20250509_OpenHands-Versa_claude3.7' '20250528_OpenHands-Versa-claude4'
 '20250531_GUIRepair_gpt41' '20250531_GUIRepair_gpt4o'
 '20250531_GUIRepair_o4mini' '20250611_Refact_Agent_claude-4-sonnet'
 '20250701_GUIRepair_o3' '20251117_codefuse_pycfuse_svr']",1.0,1.0,,highlightjs__highlight.js-3312
379,highlightjs__highlight.js-3316,,0,[],0.0,0.0,,highlightjs__highlight.js-3316
380,highlightjs__highlight.js-3367,,0,[],0.0,0.0,,highlightjs__highlight.js-3367
381,highlightjs__highlight.js-3381,0.34901960784313724,2,"['20250528_OpenHands-Versa-claude4'
 '20250611_Refact_Agent_claude-4-sonnet']",0.16666666666666666,0.16666666666666666,0.3328201177351375,highlightjs__highlight.js-3381
382,highlightjs__highlight.js-3411,,0,[],0.0,0.0,,highlightjs__highlight.js-3411
383,highlightjs__highlight.js-3438,0.36470588235294116,1,['20251117_codefuse_pycfuse_svr'],0.08333333333333333,0.08333333333333333,0.37397879600338285,highlightjs__highlight.js-3438
384,highlightjs__highlight.js-3457,0.3,1,['20250325_globant_codefixer_agent'],0.08333333333333333,0.08333333333333333,-0.261785157202368,highlightjs__highlight.js-3457
385,highlightjs__highlight.js-3516,,0,[],0.0,0.0,,highlightjs__highlight.js-3516
386,highlightjs__highlight.js-3559,,0,[],0.0,0.0,,highlightjs__highlight.js-3559
387,highlightjs__highlight.js-3644,0.27450980392156865,5,"['20250311_zencoder' '20250401_zencoder'
 '20250528_OpenHands-Versa-claude4' '20250531_GUIRepair_gpt4o'
 '20250611_Refact_Agent_claude-4-sonnet']",0.4166666666666667,0.4166666666666667,-0.10482848367219183,highlightjs__highlight.js-3644
388,openlayers__openlayers-10340,0.2568627450980392,11,"['20250226_agentless_lite_claude3.5' '20250325_globant_codefixer_agent'
 '20250401_zencoder' '20250509_OpenHands-Versa_claude3.7'
 '20250528_OpenHands-Versa-claude4' '20250531_GUIRepair_gpt41'
 '20250531_GUIRepair_gpt4o' '20250531_GUIRepair_o4mini'
 '20250611_Refact_Agent_claude-4-sonnet' '20250701_GUIRepair_o3'
 '20251117_codefuse_pycfuse_svr']",0.9166666666666666,0.9166666666666666,0.3365809164030446,openlayers__openlayers-10340
389,openlayers__openlayers-10478,0.2568627450980392,12,"['20250226_agentless_lite_claude3.5' '20250311_zencoder'
 '20250325_globant_codefixer_agent' '20250401_zencoder'
 '20250509_OpenHands-Versa_claude3.7' '20250528_OpenHands-Versa-claude4'
 '20250531_GUIRepair_gpt41' '20250531_GUIRepair_gpt4o'
 '20250531_GUIRepair_o4mini' '20250611_Refact_Agent_claude-4-sonnet'
 '20250701_GUIRepair_o3' '20251117_codefuse_pycfuse_svr']",1.0,1.0,,openlayers__openlayers-10478
390,openlayers__openlayers-10545,0.27450980392156865,11,"['20250311_zencoder' '20250325_globant_codefixer_agent'
 '20250401_zencoder' '20250509_OpenHands-Versa_claude3.7'
 '20250528_OpenHands-Versa-claude4' '20250531_GUIRepair_gpt41'
 '20250531_GUIRepair_gpt4o' '20250531_GUIRepair_o4mini'
 '20250611_Refact_Agent_claude-4-sonnet' '20250701_GUIRepair_o3'
 '20251117_codefuse_pycfuse_svr']",0.9166666666666666,0.9166666666666666,0.41137667560372115,openlayers__openlayers-10545
391,openlayers__openlayers-10694,0.2568627450980392,12,"['20250226_agentless_lite_claude3.5' '20250311_zencoder'
 '20250325_globant_codefixer_agent' '20250401_zencoder'
 '20250509_OpenHands-Versa_claude3.7' '20250528_OpenHands-Versa-claude4'
 '20250531_GUIRepair_gpt41' '20250531_GUIRepair_gpt4o'
 '20250531_GUIRepair_o4mini' '20250611_Refact_Agent_claude-4-sonnet'
 '20250701_GUIRepair_o3' '20251117_codefuse_pycfuse_svr']",1.0,1.0,,openlayers__openlayers-10694
392,openlayers__openlayers-10723,0.2568627450980392,12,"['20250226_agentless_lite_claude3.5' '20250311_zencoder'
 '20250325_globant_codefixer_agent' '20250401_zencoder'
 '20250509_OpenHands-Versa_claude3.7' '20250528_OpenHands-Versa-claude4'
 '20250531_GUIRepair_gpt41' '20250531_GUIRepair_gpt4o'
 '20250531_GUIRepair_o4mini' '20250611_Refact_Agent_claude-4-sonnet'
 '20250701_GUIRepair_o3' '20251117_codefuse_pycfuse_svr']",1.0,1.0,,openlayers__openlayers-10723
393,openlayers__openlayers-10982,0.2568627450980392,10,"['20250226_agentless_lite_claude3.5' '20250311_zencoder'
 '20250325_globant_codefixer_agent' '20250401_zencoder'
 '20250531_GUIRepair_gpt41' '20250531_GUIRepair_gpt4o'
 '20250531_GUIRepair_o4mini' '20250611_Refact_Agent_claude-4-sonnet'
 '20250701_GUIRepair_o3' '20251117_codefuse_pycfuse_svr']",0.8333333333333334,0.8333333333333334,-0.16641005886756874,openlayers__openlayers-10982
394,openlayers__openlayers-11047,0.2568627450980392,12,"['20250226_agentless_lite_claude3.5' '20250311_zencoder'
 '20250325_globant_codefixer_agent' '20250401_zencoder'
 '20250509_OpenHands-Versa_claude3.7' '20250528_OpenHands-Versa-claude4'
 '20250531_GUIRepair_gpt41' '20250531_GUIRepair_gpt4o'
 '20250531_GUIRepair_o4mini' '20250611_Refact_Agent_claude-4-sonnet'
 '20250701_GUIRepair_o3' '20251117_codefuse_pycfuse_svr']",1.0,1.0,,openlayers__openlayers-11047
395,openlayers__openlayers-11088,0.2568627450980392,12,"['20250226_agentless_lite_claude3.5' '20250311_zencoder'
 '20250325_globant_codefixer_agent' '20250401_zencoder'
 '20250509_OpenHands-Versa_claude3.7' '20250528_OpenHands-Versa-claude4'
 '20250531_GUIRepair_gpt41' '20250531_GUIRepair_gpt4o'
 '20250531_GUIRepair_o4mini' '20250611_Refact_Agent_claude-4-sonnet'
 '20250701_GUIRepair_o3' '20251117_codefuse_pycfuse_svr']",1.0,1.0,,openlayers__openlayers-11088
396,openlayers__openlayers-11226,0.2568627450980392,12,"['20250226_agentless_lite_claude3.5' '20250311_zencoder'
 '20250325_globant_codefixer_agent' '20250401_zencoder'
 '20250509_OpenHands-Versa_claude3.7' '20250528_OpenHands-Versa-claude4'
 '20250531_GUIRepair_gpt41' '20250531_GUIRepair_gpt4o'
 '20250531_GUIRepair_o4mini' '20250611_Refact_Agent_claude-4-sonnet'
 '20250701_GUIRepair_o3' '20251117_codefuse_pycfuse_svr']",1.0,1.0,,openlayers__openlayers-11226
397,openlayers__openlayers-11377,0.2568627450980392,12,"['20250226_agentless_lite_claude3.5' '20250311_zencoder'
 '20250325_globant_codefixer_agent' '20250401_zencoder'
 '20250509_OpenHands-Versa_claude3.7' '20250528_OpenHands-Versa-claude4'
 '20250531_GUIRepair_gpt41' '20250531_GUIRepair_gpt4o'
 '20250531_GUIRepair_o4mini' '20250611_Refact_Agent_claude-4-sonnet'
 '20250701_GUIRepair_o3' '20251117_codefuse_pycfuse_svr']",1.0,1.0,,openlayers__openlayers-11377
